"","year","member","country","turnout1","turnout2","turnout3","pfamily","party","pname","initials","vote","result","source","seats","seatsum","group"
"599",1994,1986,33,31558999,18664055,59.1401995988529,9,33913,"SPA: Agrupacion Ruiz Mateo                        ","Ruiz-Mateos ",0.4,1,1,0,64,999
"600",1994,1986,33,31558999,18664055,59.1401995988529,9,33935,"SPA: Por la Europa de los Pueblos                 ","ERC         ",1.3,1,1,0,64,999
"601",1994,1986,33,31558999,18664055,59.1401995988529,9,33940,"SPA: Coalicion Nationalista                       ","CN          ",2.8,1,1,2,64,11
"602",1999,1986,33,33840432,21334948,63.0457318038966,99,33000,"Confed. de Organizaciones Feministas              ","COFEM-FEMEK ",0.1,1,1,0,64,999
"603",1999,1986,33,33840432,21334948,63.0457318038966,99,33000,"Grupo Verde                                       ","GV          ",0.7,1,1,0,64,999
"604",1999,1986,33,33840432,21334948,63.0457318038966,99,33000,"Partido Comunista de los Pueblos de Espana        ","PCPE        ",0.1,1,1,0,64,999
"605",1999,1986,33,33840432,21334948,63.0457318038966,99,33000,"Union del Pueblo Leones                           ","UPL         ",0.2,1,1,0,64,999
"606",1999,1986,33,33840432,21334948,63.0457318038966,99,33000,"Union Renovadora Asturiana                        ","URAS        ",0.1,1,1,0,64,999
"607",1999,1986,33,33840432,21334948,63.0457318038966,1,33101,"SPA: Los Verdes                                   ","Verdes      ",1.4,1,1,0,64,999
"608",1999,1986,33,33840432,21334948,63.0457318038966,2,33220,"SPA: IU: former PCE-IU Communists (until2004)     ","IU          ",5.8,1,1,4,64,50
"609",1999,1986,33,33840432,21334948,63.0457318038966,3,33320,"SPA: PSOE Socialists                              ","PSOE        ",35.3,1,1,24,64,20
"610",1999,1986,33,33840432,21334948,63.0457318038966,5,33512,"SPA: CDS Centre Democrats                         ","CDS         ",0.2,1,1,0,64,999
"611",1999,1986,33,33840432,21334948,63.0457318038966,6,33610,"SPA: AP,PP Conservatives                          ","AP/PP       ",39.7,1,1,27,64,10
"612",1999,1986,33,33840432,21334948,63.0457318038966,6,33611,"SPA: CiU Convergence and Unity                    ","CIU         ",4.4,1,1,3,64,777
"613",1999,1986,33,33840432,21334948,63.0457318038966,9,33907,"SPA: EH Euskal Herritarrok former: HB Herri Batasu","EH/HB       ",1.5,1,1,1,64,888
"614",1999,1986,33,33840432,21334948,63.0457318038966,9,33911,"SPA: BNG Galician Nacionalist Bloc                ","BNG         ",1.7,1,1,1,64,30
"615",1999,1986,33,33840432,21334948,63.0457318038966,9,33945,"SPA: CNEP                                         ","CNEP        ",2.9,1,1,2,64,30
"616",1999,1986,33,33840432,21334948,63.0457318038966,95,33950,"SPA: Coalición Europea                            ","CE          ",3.2,1,1,2,64,777
"617",2004,1986,33,34706044,15666507,45.1405726334007,99,33000,"ARALAR                                            ","ARALAR      ",0.1,1,1,0,54,999
"618",2004,1986,33,34706044,15666507,45.1405726334007,99,33000,"Partido Cannabis                                  ","PC          ",0.4,1,1,0,54,999
"619",2004,1986,33,34706044,15666507,45.1405726334007,1,33101,"SPA: Los Verdes                                   ","Verdes      ",0.4,1,1,1,54,30
"620",2004,1986,33,34706044,15666507,45.1405726334007,2,33220,"SPA: IU: former PCE-IU Communists (until2004)     ","IU          ",4.2,1,1,2,54,777
"621",2004,1986,33,34706044,15666507,45.1405726334007,3,33320,"SPA: PSOE Socialists                              ","PSOE        ",43.5,1,1,24,54,20
"622",2004,1986,33,34706044,15666507,45.1405726334007,6,33610,"SPA: AP,PP Conservatives                          ","AP/PP       ",41.2,1,1,24,54,10
"623",2004,1986,33,34706044,15666507,45.1405726334007,95,33930,"SPA: Coalición ""Europa de los Pueblos"" (EA, ERC, P","PEP         ",2.5,1,1,1,54,30
"624",2004,1986,33,34706044,15666507,45.1405726334007,95,33941,"SPA: GALEUSCA                                     ","Galeusca    ",5.2,1,1,2,54,41
"625",2004,1986,33,34706044,15666507,45.1405726334007,95,33950,"SPA: Coalición Europea                            ","CE          ",1.3,1,1,0,54,999
"626",1981,1981,34,7059778,5752344,81.4805224753526,99,34000,"Christianiki Dimokratia                           ","CD          ",1.1,0,1,0,23,999
"627",1981,1981,34,7059778,5752344,81.4805224753526,99,34000,"Enosi Dimikratikou Kentrou                        ","EDK         ",1.1,0,1,0,23,999
"628",1981,1981,34,7059778,5752344,81.4805224753526,99,34000,"Kinima Ellion Metarithmiston                      ","KEM         ",0.9,0,1,0,23,999
"629",1981,1981,34,7059778,5752344,81.4805224753526,99,34000,"KODHOSO                                           ","KODHOSO     ",4.3,0,1,1,23,998
"630",1981,1981,34,7059778,5752344,81.4805224753526,99,34000,"Komma Fileleutheron                               ","KF          ",1,0,1,0,23,999
"631",1981,1981,34,7059778,5752344,81.4805224753526,99,34000,"Komma Proodeutikon                                ","KP          ",2,0,1,0,23,999
"632",1981,1981,34,7059778,5752344,81.4805224753526,2,34210,"GRE: KKE Communists                               ","KKE         ",12.8,0,1,3,23,51
"633",1981,1981,34,7059778,5752344,81.4805224753526,2,34215,"GRE: KKE/KKE-es                                   ","KKE es      ",5.3,0,1,1,23,51
"634",1981,1981,34,7059778,5752344,81.4805224753526,3,34313,"GRE: PASOK Socialists                             ","PASOK       ",40.1,0,1,10,23,20
"635",1981,1981,34,7059778,5752344,81.4805224753526,5,34511,"GRE: ND New Democracy                             ","ND          ",31.3,0,1,8,23,998
"636",1984,1981,34,7460699,6012203,80.584982720788,99,34000,"Christianiki Dimokratia                           ","CD          ",0.5,0,1,0,24,999
"637",1984,1981,34,7460699,6012203,80.584982720788,99,34000,"EKKE                                              ","EKKE        ",0.3,0,1,0,24,999
"638",1984,1981,34,7460699,6012203,80.584982720788,99,34000,"KODHOSO                                           ","KODHOSO     ",0.8,0,1,0,24,999
"639",1984,1981,34,7460699,6012203,80.584982720788,99,34000,"Komma Fileleutheron                               ","KF          ",0.4,0,1,0,24,999
"640",1984,1981,34,7460699,6012203,80.584982720788,99,34000,"Komma Proodeutikon                                ","KP          ",0.2,0,1,0,24,999
"641",1984,1981,34,7460699,6012203,80.584982720788,2,34210,"GRE: KKE Communists                               ","KKE         ",11.6,0,1,3,24,51
"642",1984,1981,34,7460699,6012203,80.584982720788,2,34215,"GRE: KKE/KKE-es                                   ","KKE es      ",3.4,0,1,1,24,51
"643",1984,1981,34,7460699,6012203,80.584982720788,3,34313,"GRE: PASOK Socialists                             ","PASOK       ",41.6,0,1,10,24,20
"644",1984,1981,34,7460699,6012203,80.584982720788,5,34511,"GRE: ND New Democracy                             ","ND          ",38,0,1,9,24,11
"645",1984,1981,34,7460699,6012203,80.584982720788,6,34610,"GRE: EP National Alignment                        ","EPEN        ",2.3,0,1,1,24,100
"646",1989,1981,34,8377904,6704752,80.0289905446517,99,34000,"Christianiki Dimokratia                           ","CD          ",0.4,0,1,0,24,999
"647",1989,1981,34,8377904,6704752,80.0289905446517,99,34000,"DH.ANA                                            ","DH.ANA      ",1.4,0,1,1,24,91
"648",1989,1981,34,8377904,6704752,80.0289905446517,99,34000,"E.D.O.K.                                          ","E.D.O.K.    ",1.1,0,1,0,24,999
"649",1989,1981,34,8377904,6704752,80.0289905446517,99,34000,"E.R.K.                                            ","E.R.K.      ",0.6,0,1,0,24,999
"650",1989,1981,34,8377904,6704752,80.0289905446517,99,34000,"E.S.K.                                            ","E.S.K.      ",0.7,0,1,0,24,999
"651",1989,1981,34,8377904,6704752,80.0289905446517,99,34000,"Komma Fileleutheron                               ","KF          ",0.4,0,1,0,24,999
"652",1989,1981,34,8377904,6704752,80.0289905446517,99,34000,"Oikologoi Enalaktikoi                             ","OE          ",1.1,0,1,0,24,999
"653",1989,1981,34,8377904,6704752,80.0289905446517,2,34210,"GRE: KKE Communists                               ","KKE         ",14.3,0,1,4,24,53
"654",1989,1981,34,8377904,6704752,80.0289905446517,2,34215,"GRE: KKE/KKE-es                                   ","KKE es      ",0.6,0,1,0,24,999
"655",1989,1981,34,8377904,6704752,80.0289905446517,3,34313,"GRE: PASOK Socialists                             ","PASOK       ",36,0,1,9,24,20
"656",1989,1981,34,8377904,6704752,80.0289905446517,5,34511,"GRE: ND New Democracy                             ","ND          ",40.4,0,1,10,24,11
"657",1989,1981,34,8377904,6704752,80.0289905446517,6,34610,"GRE: EP National Alignment                        ","EPEN        ",1.2,0,1,0,24,999
"658",1994,1981,34,9297764,6804427,73.1834772317301,99,34000,"DH.ANA                                            ","DH.ANA      ",2.8,0,1,0,25,999
"659",1994,1981,34,9297764,6804427,73.1834772317301,99,34000,"Dimitris Kollatos                                 ","DK          ",0.7,0,1,0,25,999
"660",1994,1981,34,9297764,6804427,73.1834772317301,99,34000,"Enosi Kentron                                     ","EK          ",1.2,0,1,0,25,999
"661",1994,1981,34,9297764,6804427,73.1834772317301,99,34000,"Enosi Oikologon                                   ","EO          ",0.4,0,1,0,25,999
"662",1994,1981,34,9297764,6804427,73.1834772317301,99,34000,"EPEN                                              ","EPEN        ",0.8,0,1,0,25,999
"663",1994,1981,34,9297764,6804427,73.1834772317301,99,34000,"Komma Ellinon Kinigon                             ","KEK         ",0.6,0,1,0,25,999
"664",1994,1981,34,9297764,6804427,73.1834772317301,2,34210,"GRE: KKE Communists                               ","KKE         ",6.3,0,1,2,25,50
"665",1994,1981,34,9297764,6804427,73.1834772317301,2,34211,"GRE: SYN Coalition Left and Progress              ","SYN         ",6.3,0,1,2,25,50
"666",1994,1981,34,9297764,6804427,73.1834772317301,3,34313,"GRE: PASOK Socialists                             ","PASOK       ",37.6,0,1,10,25,20
"667",1994,1981,34,9297764,6804427,73.1834772317301,5,34511,"GRE: ND New Democracy                             ","ND          ",32.6,0,1,9,25,11
"668",1994,1981,34,9297764,6804427,73.1834772317301,5,34512,"GRE: Pola Political Spring                        ","POLAN       ",8.7,0,1,2,25,70
"669",1999,1981,34,9555326,6712684,70.2507062553386,99,34000,"ELL.OIK.                                          ","ELL.OIK.    ",0.5,0,1,0,25,999
"670",1999,1981,34,9555326,6712684,70.2507062553386,99,34000,"En.Kent.                                          ","En.Kent.    ",0.8,0,1,0,25,999
"671",1999,1981,34,9555326,6712684,70.2507062553386,99,34000,"Kollatos                                          ","Kollatos    ",0.7,0,1,0,25,999
"672",1999,1981,34,9555326,6712684,70.2507062553386,99,34000,"Komma Fileleutheron                               ","KF          ",1.6,0,1,0,25,999
"673",1999,1981,34,9555326,6712684,70.2507062553386,99,34000,"Kynigoi                                           ","Kynigoi     ",1,0,1,0,25,999
"674",1999,1981,34,9555326,6712684,70.2507062553386,99,34000,"Loipa                                             ","Loipa       ",0.9,0,1,0,25,999
"675",1999,1981,34,9555326,6712684,70.2507062553386,99,34000,"PAK                                               ","PAK         ",0.3,0,1,0,25,999
"676",1999,1981,34,9555326,6712684,70.2507062553386,99,34000,"Proti Gr.                                         ","Proti Gr.   ",0.8,0,1,0,25,999
"677",1999,1981,34,9555326,6712684,70.2507062553386,2,34210,"GRE: KKE Communists                               ","KKE         ",8.7,0,1,3,25,50
"678",1999,1981,34,9555326,6712684,70.2507062553386,2,34211,"GRE: SYN Coalition Left and Progress              ","SYN         ",5.2,0,1,2,25,50
"679",1999,1981,34,9555326,6712684,70.2507062553386,3,34313,"GRE: PASOK Socialists                             ","PASOK       ",32.9,0,1,9,25,20
"680",1999,1981,34,9555326,6712684,70.2507062553386,3,34314,"GRE: DIKKI Democratic Social Movement             ","DIKKI       ",6.9,0,1,2,25,50
"681",1999,1981,34,9555326,6712684,70.2507062553386,5,34511,"GRE: ND New Democracy                             ","ND          ",36,0,1,9,25,10
"682",1999,1981,34,9555326,6712684,70.2507062553386,5,34512,"GRE: Pola Political Spring                        ","POLAN       ",2.3,0,1,0,25,999
"683",2004,1981,34,9938863,6238637,62.7701277299023,99,34000,"En.Kent.                                          ","En.Kent.    ",0.6,0,1,0,24,999
"684",2004,1981,34,9938863,6238637,62.7701277299023,99,34000,"GYN.EYR                                           ","GYN.EYR     ",0.8,0,1,0,24,999
"685",2004,1981,34,9938863,6238637,62.7701277299023,99,34000,"KKE M-L                                           ","KKE M-L     ",0.4,0,1,0,24,999
"686",2004,1981,34,9938863,6238637,62.7701277299023,99,34000,"Oik.Pras.                                         ","Oik.Pras.   ",0.7,0,1,0,24,999
"687",2004,1981,34,9938863,6238637,62.7701277299023,99,34000,"Verghs                                            ","Verghs      ",0.5,0,1,0,24,999
"688",2004,1981,34,9938863,6238637,62.7701277299023,2,34210,"GRE: KKE Communists                               ","KKE         ",9.5,0,1,3,24,50
"689",2004,1981,34,9938863,6238637,62.7701277299023,2,34211,"GRE: SYN Coalition Left and Progress              ","SYN         ",4.2,0,1,1,24,50
"690",2004,1981,34,9938863,6238637,62.7701277299023,3,34313,"GRE: PASOK Socialists                             ","PASOK       ",34,0,1,8,24,20
"691",2004,1981,34,9938863,6238637,62.7701277299023,5,34511,"GRE: ND New Democracy                             ","ND          ",43,0,1,11,24,10
"692",2004,1981,34,9938863,6238637,62.7701277299023,7,34703,"GRE: LAOS: Laos Orthodoxos Synagermos             ","LAOS        ",4.1,0,1,1,24,60
"693",2004,1981,34,9938863,6238637,62.7701277299023,8,34801,"GRE: DPE Demokratiki Perifereiaki Enosi           ","DPE         ",0.7,0,1,0,24,999
"694",1987,1986,35,7741223,5622984,72.6368947128897,99,35000,"PCR                                               ","PCR         ",0.4,1,4,0,24,999
"695",1987,1986,35,7741223,5622984,72.6368947128897,99,35000,"PCTP/MRPP                                         ","PCTP/MRPP   ",0.4,1,4,0,24,999
"696",1987,1986,35,7741223,5622984,72.6368947128897,99,35000,"PDC                                               ","PDC         ",0.7,1,4,0,24,999
"697",1987,1986,35,7741223,5622984,72.6368947128897,99,35000,"PSR                                               ","PSR         ",0.5,1,4,0,24,999
"698",1987,1986,35,7741223,5622984,72.6368947128897,2,35210,"POR: UDP Popular Democratic Union                 ","UDC         ",0.9,1,4,0,24,999
"699",1987,1986,35,7741223,5622984,72.6368947128897,2,35225,"POR: CDU: Coligacao Democratica Unitaria          ","CDU-PCP     ",11.5,1,4,3,24,51
"700",1987,1986,35,7741223,5622984,72.6368947128897,3,35310,"POR: MDP Democratic Movement                      ","MDP/CDE     ",0.5,1,4,0,24,999
"701",1987,1986,35,7741223,5622984,72.6368947128897,3,35311,"POR: PSP Socialists                               ","PS          ",22.5,1,4,6,24,20
"702",1987,1986,35,7741223,5622984,72.6368947128897,3,35312,"POR: PRD Democratic Renewal Party                 ","PRD         ",4.4,1,4,1,24,998
"703",1987,1986,35,7741223,5622984,72.6368947128897,3,35313,"POR: PSD Social Democrats                         ","PSD         ",37.5,1,4,10,24,40
"704",1987,1986,35,7741223,5622984,72.6368947128897,3,35314,"POR: PP Popular Party (former: CDS)               ","CDS-PP      ",15.4,1,4,4,24,11
"705",1987,1986,35,7741223,5622984,72.6368947128897,7,35710,"POR: PPM Popular Monarchist Party                 ","PPM         ",2.8,1,4,0,24,999
"706",1989,1986,35,8053168,4129707,51.2805271167819,99,35000,"FER                                               ","FER         ",0.2,1,4,0,24,999
"707",1989,1986,35,8053168,4129707,51.2805271167819,99,35000,"PCTP/MRPP                                         ","PCTP/MRPP   ",0.6,1,4,0,24,999
"708",1989,1986,35,8053168,4129707,51.2805271167819,99,35000,"PDC                                               ","PDC         ",0.7,1,4,0,24,999
"709",1989,1986,35,8053168,4129707,51.2805271167819,99,35000,"POUS                                              ","POUS        ",0.3,1,4,0,24,999
"710",1989,1986,35,8053168,4129707,51.2805271167819,99,35000,"PSR                                               ","PSR         ",0.8,1,4,0,24,999
"711",1989,1986,35,8053168,4129707,51.2805271167819,2,35210,"POR: UDP Popular Democratic Union                 ","UDP         ",1.1,1,4,0,24,999
"712",1989,1986,35,8053168,4129707,51.2805271167819,2,35225,"POR: CDU: Coligacao Democratica Unitaria          ","CDU-PCP     ",14.4,1,4,4,24,777
"713",1989,1986,35,8053168,4129707,51.2805271167819,3,35310,"POR: MDP Democratic Movement                      ","MDP/CDE     ",1.4,1,4,0,24,999
"714",1989,1986,35,8053168,4129707,51.2805271167819,3,35311,"POR: PSP Socialists                               ","PS          ",28.5,1,4,8,24,20
"715",1989,1986,35,8053168,4129707,51.2805271167819,3,35313,"POR: PSD Social Democrats                         ","PSD         ",32.8,1,4,9,24,40
"716",1989,1986,35,8053168,4129707,51.2805271167819,3,35314,"POR: PP Popular Party (former: CDS)               ","CDS-PP      ",14.6,1,4,3,24,11
"717",1989,1986,35,8053168,4129707,51.2805271167819,7,35710,"POR: PPM Popular Monarchist Party                 ","PPM         ",2,1,4,0,24,999
"718",1994,1986,35,8490448,3024634,35.6239623633523,99,35000,"MPT                                               ","MPT         ",0.4,1,4,0,25,999
"719",1994,1986,35,8490448,3024634,35.6239623633523,99,35000,"MUT                                               ","MUT         ",0.1,1,4,0,25,999
"720",1994,1986,35,8490448,3024634,35.6239623633523,99,35000,"P XXI                                             ","P XXI       ",0.4,1,4,0,25,999
"721",1994,1986,35,8490448,3024634,35.6239623633523,99,35000,"PCTP/MRPP                                         ","PCTP/MRPP   ",0.8,1,4,0,25,999
"722",1994,1986,35,8490448,3024634,35.6239623633523,99,35000,"PDA                                               ","PDA         ",0.2,1,4,0,25,999
"723",1994,1986,35,8490448,3024634,35.6239623633523,99,35000,"PSR                                               ","PSR         ",0.6,1,4,0,25,999
"724",1994,1986,35,8490448,3024634,35.6239623633523,2,35210,"POR: UDP Popular Democratic Union                 ","UDP         ",0.6,1,4,0,25,999
"725",1994,1986,35,8490448,3024634,35.6239623633523,1,35225,"POR: CDU: Coligacao Democratica Unitaria          ","CDU-PCP     ",11.2,1,4,3,25,50
"726",1994,1986,35,8490448,3024634,35.6239623633523,3,35311,"POR: PSP Socialists                               ","PS          ",34.9,1,4,10,25,20
"727",1994,1986,35,8490448,3024634,35.6239623633523,3,35312,"POR: PRD Democratic Renewal Party                 ","PRD         ",0.2,1,4,0,25,999
"728",1994,1986,35,8490448,3024634,35.6239623633523,3,35313,"POR: PSD Social Democrats                         ","PSD         ",34.4,1,4,9,25,777
"729",1994,1986,35,8490448,3024634,35.6239623633523,3,35314,"POR: PP Popular Party (former: CDS)               ","CDS-PP      ",12.5,1,4,3,25,70
"730",1994,1986,35,8490448,3024634,35.6239623633523,7,35710,"POR: PPM Popular Monarchist Party                 ","PPM         ",0.3,1,4,0,25,999
"731",1994,1986,35,8490448,3024634,35.6239623633523,95,35951,"POR: PSN National Solidarity Party                ","PSN         ",0.4,1,4,0,25,999
"732",1999,1986,35,8600643,3465301,40.2911852055713,99,35000,"MPT                                               ","MPT         ",0.4,1,4,0,25,999
"733",1999,1986,35,8600643,3465301,40.2911852055713,99,35000,"PCTP/MRPP                                         ","PCTP/MRPP   ",0.9,1,4,0,25,999
"734",1999,1986,35,8600643,3465301,40.2911852055713,99,35000,"PDA                                               ","PDA         ",0.2,1,4,0,25,999
"735",1999,1986,35,8600643,3465301,40.2911852055713,99,35000,"POUS                                              ","POUS        ",0.2,1,4,0,25,999
"736",1999,1986,35,8600643,3465301,40.2911852055713,2,35223,"POR: B.E. Bloco de Esquerda                       ","BE          ",1.8,1,4,0,25,999
"737",1999,1986,35,8600643,3465301,40.2911852055713,2,35225,"POR: CDU: Coligacao Democratica Unitaria          ","CDU-PCP     ",10.3,1,4,2,25,50
"738",1999,1986,35,8600643,3465301,40.2911852055713,3,35311,"POR: PSP Socialists                               ","PS          ",43.1,1,4,12,25,20
"739",1999,1986,35,8600643,3465301,40.2911852055713,3,35313,"POR: PSD Social Democrats                         ","PSD         ",31.1,1,4,9,25,10
"740",1999,1986,35,8600643,3465301,40.2911852055713,3,35314,"POR: PP Popular Party (former: CDS)               ","CDS-PP      ",8.2,1,4,2,25,70
"741",1999,1986,35,8600643,3465301,40.2911852055713,7,35710,"POR: PPM Popular Monarchist Party                 ","PPM         ",0.5,1,4,0,25,999
"742",1999,1986,35,8600643,3465301,40.2911852055713,95,35951,"POR: PSN National Solidarity Party                ","PSN         ",0.2,1,4,0,25,999
"743",2004,1986,35,8748600,3394356,38.7988478156505,99,35000,"MD                                                ","MD          ",0.4,1,4,0,24,999
"744",2004,1986,35,8748600,3394356,38.7988478156505,99,35000,"MPT                                               ","MPT         ",0.4,1,4,0,24,999
"745",2004,1986,35,8748600,3394356,38.7988478156505,99,35000,"P.H.                                              ","P.H.        ",0.4,1,4,0,24,999
"746",2004,1986,35,8748600,3394356,38.7988478156505,99,35000,"P.N.R.                                            ","P.N.R.      ",0.3,1,4,0,24,999
"747",2004,1986,35,8748600,3394356,38.7988478156505,99,35000,"PCTP/MRPP                                         ","PCTP/MRPP   ",1.1,1,4,0,24,999
"748",2004,1986,35,8748600,3394356,38.7988478156505,99,35000,"PDA                                               ","PDA         ",0.2,1,4,0,24,999
"749",2004,1986,35,8748600,3394356,38.7988478156505,99,35000,"PND                                               ","PND         ",1,1,4,0,24,999
"750",2004,1986,35,8748600,3394356,38.7988478156505,99,35000,"POUS                                              ","POUS        ",0.1,1,4,0,24,999
"751",2004,1986,35,8748600,3394356,38.7988478156505,2,35223,"POR: B.E. Bloco de Esquerda                       ","BE          ",4.9,1,4,1,24,50
"752",2004,1986,35,8748600,3394356,38.7988478156505,2,35225,"POR: CDU: Coligacao Democratica Unitaria          ","CDU-PCP     ",9.1,1,4,2,24,50
"753",2004,1986,35,8748600,3394356,38.7988478156505,3,35311,"POR: PSP Socialists                               ","PS          ",44.5,1,4,12,24,20
"754",2004,1986,35,8748600,3394356,38.7988478156505,3,35319,"POR: PSD-PP: Coligacao Forca Portugal             ","PPD-PSD/CDS ",33.3,1,4,9,24,10
"755",2004,1986,35,8748600,3394356,38.7988478156505,7,35710,"POR: PPM Popular Monarchist Party                 ","PPM         ",0.5,1,4,0,24,999
"756",2004,2004,36,483311,350387,72.4972119401379,99,36000,"Europaiko Komma                                   ","EURO.KO     ",10.8,0,6,1,6,10
"757",2004,2004,36,483311,350387,72.4972119401379,2,36220,"CYP: AKEL                                         ","AKEL        ",27.9,0,6,2,6,50
"758",2004,2004,36,483311,350387,72.4972119401379,4,36420,"CYP: DIKO                                         ","DIKO        ",17.1,0,6,1,6,41
"759",2004,2004,36,483311,350387,72.4972119401379,5,36510,"CYP: DISY                                         ","DISY        ",28.2,0,6,2,6,10
"760",2004,2004,37,304283,250691,82.3874485265361,99,37000,"Alpha - Partit Politku                            ","Alpha       ",0.3,1,1,0,5,999
"761",2004,2004,37,304283,250691,82.3874485265361,99,37000,"Alternattiva Demokratika                          ","AD          ",9.3,1,1,0,5,999
"762",2004,2004,37,304283,250691,82.3874485265361,99,37000,"Imperium Europa                                   ","IE          ",0.7,1,1,0,5,999
"763",2004,2004,37,304283,250691,82.3874485265361,99,37000,"Kandidati Indipendenti                            ","Ind         ",1.5,1,1,0,5,999
"764",2004,2004,37,304283,250691,82.3874485265361,3,37320,"MAL: MLP Partit Laburista/ Malta Labour Party     ","MLP         ",48.4,1,1,3,5,20
"765",2004,2004,37,304283,250691,82.3874485265361,5,37520,"MAL: PN Partit Nazzjonalista/ Nationalist Party   ","PN          ",39.8,1,1,2,5,10
"766",1979,1979,41,42751940,28098872,65.7253729304448,99,41000,"C.B.V.                                            ","C.B.V.      ",0.2,1,2,0,81,999
"767",1979,1979,41,42751940,28098872,65.7253729304448,99,41000,"Deutsche Kommunistische Partei                    ","DKP         ",0.4,1,2,0,81,999
"768",1979,1979,41,42751940,28098872,65.7253729304448,99,41000,"EAP                                               ","EAP         ",0.1,1,2,0,81,999
"769",1979,1979,41,42751940,28098872,65.7253729304448,99,41000,"Zentrum                                           ","Zentrum     ",0.1,1,2,0,81,999
"770",1979,1979,41,42751940,28098872,65.7253729304448,1,41111,"GER: Greens                                       ","Grüne       ",3.2,1,2,0,81,999
"771",1979,1979,41,42751940,28098872,65.7253729304448,3,41320,"GER: SPD Social Democrats                         ","SPD         ",40.8,1,2,35,81,20
"772",1979,1979,41,42751940,28098872,65.7253729304448,4,41420,"GER: FDP Free Democrats                           ","FDP         ",6,1,2,4,81,40
"773",1979,1979,41,42751940,28098872,65.7253729304448,5,41521,"GER: CDU Christian Democrats                      ","CDU         ",39.1,1,2,34,81,11
"774",1979,1979,41,42751940,28098872,65.7253729304448,5,41522,"GER: CSU Christian Social Democrats               ","CSU         ",10.1,1,2,8,81,11
"775",1984,1979,41,44465989,25238754,56.7596821022018,99,41000,"EAP                                               ","EAP         ",0.1,1,2,0,81,999
"776",1984,1979,41,44465989,25238754,56.7596821022018,99,41000,"EFP                                               ","EFP         ",0.1,1,2,0,81,999
"777",1984,1979,41,44465989,25238754,56.7596821022018,99,41000,"Frauen                                            ","Frauen      ",0.4,1,2,0,81,999
"778",1984,1979,41,44465989,25238754,56.7596821022018,99,41000,"Frieden                                           ","Frieden     ",1.3,1,2,0,81,999
"779",1984,1979,41,44465989,25238754,56.7596821022018,99,41000,"Mündige Bürger                                    ","MB          ",0.2,1,2,0,81,999
"780",1984,1979,41,44465989,25238754,56.7596821022018,99,41000,"NPD                                               ","NPD         ",0.8,1,2,0,81,999
"781",1984,1979,41,44465989,25238754,56.7596821022018,99,41000,"ÖDP                                               ","ÖDP         ",0.3,1,2,0,81,999
"782",1984,1979,41,44465989,25238754,56.7596821022018,99,41000,"Zentrum                                           ","Zentrum     ",0.4,1,2,0,81,999
"783",1984,1979,41,44465989,25238754,56.7596821022018,1,41111,"GER: Greens                                       ","Grüne       ",8.2,1,2,7,81,31
"784",1984,1979,41,44465989,25238754,56.7596821022018,3,41320,"GER: SPD Social Democrats                         ","SPD         ",37.4,1,2,33,81,20
"785",1984,1979,41,44465989,25238754,56.7596821022018,4,41420,"GER: FDP Free Democrats                           ","FDP         ",4.8,1,2,0,81,999
"786",1984,1979,41,44465989,25238754,56.7596821022018,5,41521,"GER: CDU Christian Democrats                      ","CDU         ",37.5,1,2,34,81,11
"787",1984,1979,41,44465989,25238754,56.7596821022018,5,41522,"GER: CSU Christian Social Democrats               ","CSU         ",8.5,1,2,7,81,11
"788",1984,1979,41,44465989,25238754,56.7596821022018,9,41911,"GER: Bayernpartei                                 ","BP          ",0.1,1,2,0,81,999
"789",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"Bewusstsein                                       ","Bewusstsein ",0.1,1,2,0,81,999
"790",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"CM                                                ","CM          ",0.2,1,2,0,81,999
"791",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"Deutsche Kommunistische Partei                    ","DKP         ",0.2,1,2,0,81,999
"792",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"DVU                                               ","DVU         ",1.6,1,2,0,81,999
"793",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"FAB                                               ","FAB         ",0.1,1,2,0,81,999
"794",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"LIGA                                              ","LIGA        ",0.1,1,2,0,81,999
"795",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"Mündige Bürger                                    ","MB          ",0.1,1,2,0,81,999
"796",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"ÖDP                                               ","ÖDP         ",0.7,1,2,0,81,999
"797",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"ÖKO-UNION                                         ","Öko         ",0.2,1,2,0,81,999
"798",1989,1979,41,45773179,28508598,62.2823203955312,99,41000,"Zentrum                                           ","Zentrum     ",0.1,1,2,0,81,999
"799",1989,1979,41,45773179,28508598,62.2823203955312,1,41111,"GER: Greens                                       ","Grüne       ",8.4,1,2,8,81,777
"800",1989,1979,41,45773179,28508598,62.2823203955312,3,41320,"GER: SPD Social Democrats                         ","SPD         ",37.3,1,2,31,81,20
"801",1989,1979,41,45773179,28508598,62.2823203955312,4,41420,"GER: FDP Free Democrats                           ","FPD         ",5.6,1,2,4,81,40
